preco;iptu;condominio;metro_quadrado;quarto;banheiro;garagem;regiao;data;vendedor;descricao
2590000.0;;;450.0;3.0;5.0;4.0;;17/06/2024;Profissional;Casa à venda no bairro De Lourdes em Fortaleza/CE
399000.0;;;90.0;3.0;2.0;2.0;;17/06/2024;Profissional;Casa à venda no bairro Passaré em Fortaleza/CE
699000.0;;300.0;170.0;4.0;4.0;2.0;;17/06/2024;Profissional;Casa à venda no bairro SAPIRANGA em Fortaleza/CE
345000.0;;;94.0;3.0;3.0;3.0;;17/06/2024;Profissional;Casa à venda no bairro Mondubim em Fortaleza/CE
2100000.0;;;990.0;5.0;5.0;5.0;;17/06/2024;Profissional;Casa à venda no bairro Papicu em Fortaleza/CE
760577.0;;1200.0;213.0;4.0;4.0;2.0;;17/06/2024;Profissional;Casa à venda no bairro Parque Dois Irmãos em Fortaleza/CE
340000.0;;;64.0;3.0;1.0;1.0;;17/06/2024;Profissional;Casa à venda no bairro Aldeota em Fortaleza/CE
415000.0;590.0;;135.0;3.0;3.0;2.0;;17/06/2024;Profissional;Casa à venda no bairro Lagoa Redonda em Fortaleza/CE
1190000.0;;;165.0;5.0;5.0;5.0;;17/06/2024;Profissional;Casa à venda no bairro José de Alencar em Fortaleza/CE
320000.0;360.0;;90.0;2.0;4.0;1.0;;17/06/2024;Profissional;Casa à venda no bairro Cambeba em Fortaleza/CE
450000.0;;650.0;162.0;3.0;2.0;3.0;;17/06/2024;Profissional;CP 065, Passaré, Condomínio Mirtes Antunes, Casa plana com 03 quartos
225300.0;;260.0;59.0;2.0;2.0;2.0;;17/06/2024;Profissional;Condomínio Monte Prince 2, Casa duplex com 02 quartos, 02 vagas, CD 032
399000.0;;615.0;115.0;3.0;3.0;2.0;;17/06/2024;Profissional;Casa duplex na Lagoa Redonda com excelente preço no condomínio imperial residente , oportu
220000.0;;;;5.0;2.0;2.0;;17/06/2024;Direto com o dono;casa avenda no bom jardim por 220,000.00 Mil 
140000.0;;298.0;48.0;2.0;1.0;1.0;;17/06/2024;Profissional;APT 016, Itaperi, apartamento com 02 quartos, 01 vaga de garagem, térreo
321960.0;;;58.0;3.0;3.0;2.0;;17/06/2024;Profissional;CD 058, Residencial Clarice Lispector, Casa duplex com 03 Quartos e 02 Vagas Garagem.
330200.0;;720.0;63.0;3.0;2.0;2.0;;17/06/2024;Profissional;APT 085, Condominio Vivenda Passaré, apartamento com elevador e lazer
380001.0;;440.0;135.0;3.0;2.0;2.0;;17/06/2024;Profissional;Passaré, Casa plana em condomínio com 03 quartos e 02 vagas de garagem
90000.0;;;65.0;2.0;2.0;;;17/06/2024;Direto com o dono;Casa c/ duas suítes 
485000.0;;;260.0;3.0;3.0;2.0;;17/06/2024;Profissional;Casas próximo ao Shopping Via Sul (Cód 0021)
389999.0;;;125.0;3.0;4.0;3.0;;17/06/2024;Profissional;Lançamento Casa Alto Padrão na Maraponga (Cód0198)
525000.0;;;195.0;3.0;5.0;3.0;;17/06/2024;Profissional;Casa Excelente em ótima localização próxima ao Castelão
135000.0;;;100.0;2.0;2.0;1.0;;17/06/2024;Direto com o dono;Vende-se casa no conjunto jardim União 1-Passaré Valor ( 135,00 mil)
500000.0;;;274.0;4.0;5.0;3.0;;17/06/2024;Direto com o dono;Duplex no Cartier 
310.0;380.0;;178.0;4.0;3.0;2.0;;17/06/2024;Direto com o dono;Casa plana
260000.0;;;;3.0;;;;16/06/2024;Direto com o dono;Casa próximo a Av. Osório de Paiva, 3 Quartos
680000.0;;1150.0;169.0;3.0;4.0;2.0;;16/06/2024;Profissional;Vendo casa em condomínio na Cidade dos Funcionários 
700000.0;;;1416.0;3.0;3.0;5.0;;16/06/2024;Profissional;Sítio no Pontal de Maceió- Fortim 
30000.0;;;39.0;1.0;1.0;;;16/06/2024;Direto com o dono;Casa a venda
96000.0;;;81.0;2.0;1.0;;;16/06/2024;Profissional;Casa Quintino Cunha
245000.0;;;70.0;2.0;2.0;2.0;;16/06/2024;Direto com o dono;Vendo Casa Plana Passare
150000.0;;;132.0;1.0;1.0;1.0;;16/06/2024;Direto com o dono;Vendo Casa 
85000.0;46.0;;65.0;2.0;1.0;;;16/06/2024;Direto com o dono;Casa plana no santa fé
100000.0;;;85.0;3.0;2.0;2.0;;16/06/2024;Direto com o dono;Casa com 3 quartos 
450000.0;500.0;;180.0;3.0;3.0;2.0;;16/06/2024;Direto com o dono;casa duplex 
150000.0;;;157.0;3.0;1.0;1.0;;16/06/2024;Direto com o dono;Vende-se casa no Pici, garagem, 03 quartos com porta, sala, cozinha, um banheiro social 
80000.0;;;;3.0;2.0;3.0;;16/06/2024;Direto com o dono;VENDE - SE CASA 
100000.0;;;824.0;4.0;2.0;2.0;;16/06/2024;Direto com o dono;Casa
290000.0;;;81.0;3.0;2.0;2.0;;16/06/2024;Profissional;V.A-casa nova bairro jurua (oportunidade)
230000.0;95.0;;;2.0;2.0;2.0;;16/06/2024;Direto com o dono;Casa toda MOBILIADA e com piscina .na Barra do Ceará.
50000.0;;;;3.0;2.0;;;16/06/2024;Direto com o dono;Vende-se casa
480000.0;;;;2.0;1.0;3.0;;16/06/2024;Direto com o dono;Vendo terreno com 3 casas no Montese
185000.0;300.0;;85.0;2.0;1.0;1.0;;16/06/2024;Profissional;CASA A VENDA FINANCIADA PELA CAIXA ECONÕMICA EM PEDRAS E REGIÃO
;;;;2.0;2.0;5.0;;16/06/2024;Direto com o dono;Vende-se Rancho do Gigante 
195000.0;300.0;;85.0;3.0;2.0;2.0;;16/06/2024;Profissional;OPÇÃO DE CASAS A VENDA A 10MIN DE MESSEJANA/ TENHO OPÇÕES: MANDA UM ZAP ///
600000.0;;;;5.0;3.0;5.0;;16/06/2024;Direto com o dono;Vendo terreno com construção mais casa ao lado
185000.0;300.0;;85.0;2.0;2.0;2.0;;16/06/2024;Profissional;CASA A VENDA AO LADO DA MESSEJANA, FINANCIA PELA CAIXA , APROVAMOS O SEU CRÉDITO
220000.0;300.0;;85.0;2.0;2.0;2.0;;16/06/2024;Profissional;CASAS DA CAIXA A VENDA A 10MIN DE MESSEJANA FORTALEZA CE
50000.0;;;;3.0;1.0;;;16/06/2024;Direto com o dono;Casa
198000.0;300.0;;85.0;2.0;2.0;2.0;;16/06/2024;Profissional;CASA A VENDA NA REGIAO DE PEDRAS , ACEITA FINANCIAMENTO!!!!
120000.0;;;;5.0;3.0;;;16/06/2024;Direto com o dono;Vendo 
599900.0;1.0;;123.0;4.0;4.0;3.0;;16/06/2024;Profissional;Excelente casa com 3 quartos no bairro Edson Queiroz
850000.0;;;452.0;5.0;3.0;5.0;;16/06/2024;Direto com o dono;Terreno com duas Casas, uma duplex.
215000.0;300.0;;85.0;3.0;2.0;2.0;;16/06/2024;Profissional;CASAS A 10MIN DE MESSEJANA FINANCIADA PELA CAIXA MINHA CASA MINHA VIDA, APROVAMOS O SEU CR
220000.0;300.0;;85.0;3.0;2.0;2.0;;16/06/2024;Profissional;CASAS DA CAIXA ECONÔMICA A VENDA NA REGIÃO DE PEDRAS// TENHO DIVERSAS OPÇÕES
150000.0;;;60.0;2.0;1.0;1.0;;16/06/2024;Direto com o dono;Casa
225000.0;;;91.0;3.0;2.0;2.0;;16/06/2024;Profissional;Casa em Condomínio com 3 quartos sendo 2 suite - Ancuri, Fortaleza
220000.0;;;79.0;3.0;2.0;1.0;;16/06/2024;Profissional;Casa com 3 quartos sendo 1 suite - Ancuri, Fortaleza
220000.0;;;78.0;2.0;2.0;2.0;;16/06/2024;Profissional;Casa com 2 suites - Ancuri, Fortaleza
220000.0;;;91.0;3.0;2.0;2.0;;16/06/2024;Profissional;Casa com 3 quartos sendo 1 suites - Ancuri, Fortaleza
215000.0;;;92.0;3.0;2.0;2.0;;16/06/2024;Profissional;Casa com 3 quartos sendo 2 suites - Ancuri, Fortaleza
210000.0;;;92.0;3.0;1.0;2.0;;16/06/2024;Profissional;Casa com 3 quartos sendo 2 suites - Ancuri, Fortaleza
210000.0;381.0;;76.0;3.0;2.0;1.0;;16/06/2024;Profissional;Passaré - Casa Multifamiliar de 75,94m² com 03 Quartos e 01 Vaga
215000.0;1.0;;80.0;2.0;2.0;2.0;;16/06/2024;Direto com o dono;Duplex no Siqueira 215 mil condomínio fechado com piscina 
550000.0;;;150.0;3.0;3.0;2.0;;16/06/2024;Direto com o dono;Casa residência 
630001.0;;;256.0;4.0;4.0;3.0;;16/06/2024;Profissional;Casa muito grande no loteamento Cartier 
349943.0;;;90.0;3.0;2.0;3.0;;16/06/2024;Profissional;Casa plana com ótimo acabamento próx a Washington Soares 
28000.0;;;1740.0;3.0;2.0;;;15/06/2024;Direto com o dono;Vende-se casa por 28,000 mil
2000000.0;;;996.0;5.0;4.0;4.0;;15/06/2024;Profissional;Casa Duplex, nascente, 996m², 07 qts (03 suítes), 05 wc's, varanda, sala, cozinha, despens
510000.0;;;180.0;4.0;3.0;5.0;;15/06/2024;Profissional;Excelente Casa Duplex na Sapiranga próx. a Edilson Brasil Soares, 136m², 02 qts, 02 suíte 
125000.0;;;40.0;3.0;2.0;1.0;;15/06/2024;Direto com o dono;Vende se está casa 
150000.0;;;65.0;2.0;1.0;1.0;;15/06/2024;Direto com o dono;Casa nova no melhor da Maraponga. Leia o anúncio !
2700000.0;487.0;;242.0;4.0;5.0;2.0;;15/06/2024;Profissional;Casa em condomínio disponível a venda no bairro Dunas
450000.0;;;135.0;3.0;3.0;3.0;;15/06/2024;Direto com o dono;Casa Duplex Próximo ao shopping via sul  R$ 450,000,00
38000.0;;;;2.0;2.0;;;15/06/2024;Direto com o dono;Casa
90000.0;;;;4.0;2.0;1.0;;15/06/2024;Direto com o dono;Vendo casa duplex 
300000.0;;;100.0;3.0;3.0;2.0;;15/06/2024;Profissional;CD 013, Mondubim, Casa duplex com 03 quartos, 03 banheiros, 02 vagas
370000.0;78.0;;384.0;2.0;1.0;4.0;;15/06/2024;Direto com o dono;Vendo casa no condomínio chácara porto lagoa
50000.0;;;;3.0;1.0;1.0;;15/06/2024;Direto com o dono;Casa a venda na pra do futuro
65000.0;;;150.0;2.0;1.0;4.0;;15/06/2024;Direto com o dono;Vendo outro casa em loteamento particular
590000.0;;;190.0;4.0;2.0;1.0;;15/06/2024;Profissional;VENDO TERRENO NA AVENIDA DUQUE DE CAXIAS
35000.0;;;150.0;;;;;15/06/2024;Direto com o dono;Terreno Loteamento Novo Pacajus
140000.0;;;;2.0;1.0;3.0;;15/06/2024;Direto com o dono;Casa Plana em Horizonte ce atrás do estádio Domingão 
100000.0;;;;4.0;3.0;1.0;;15/06/2024;Direto com o dono;Casa bem localizada   perto de mercado pracinha avenida e ponto de ônibus
120000.0;;;;2.0;1.0;1.0;;15/06/2024;Direto com o dono;Vendo casa dentro do Residencial 
180000.0;;;88.0;2.0;2.0;1.0;;15/06/2024;Direto com o dono;VENDO IMÓVEL NA AREA METROPOLITANA 
50000.0;;;;1.0;1.0;1.0;;15/06/2024;Direto com o dono;Casa na paupina pra vende menor valor40mil aceito parcelamento com entrada 
1800000.0;;;780.0;5.0;5.0;4.0;;15/06/2024;Direto com o dono;Casa Alto Padrão com Piscina - Edson Queiróz - Fortaleza - CE
800000.0;1.0;;100.0;3.0;1.0;;;15/06/2024;Profissional;Casa com 3 dormitórios à venda, 100 m² por R$ 800.000,00 - Centro - Fortaleza/CE
200000.0;;;150.0;3.0;2.0;2.0;;15/06/2024;Profissional;SI: Casa para venda com 3 quartos próximo a Messejana,
170000.0;;;;4.0;3.0;1.0;;15/06/2024;Direto com o dono;Casa terreno 
950000000.0;;;1328.0;4.0;3.0;3.0;;15/06/2024;Direto com o dono;Vende-se Casa vom ponto comercial 
1250000.0;;;370.0;4.0;5.0;5.0;;15/06/2024;Profissional;Casa com 4 dormitórios à venda, Itaperi - Fortaleza/CE
2500000.0;;;500.0;3.0;4.0;5.0;;15/06/2024;Profissional;Casa à venda, 500 m² por R$ 2.500.000,00 - Fátima - Fortaleza/CE
1000000.0;;;210.0;3.0;5.0;5.0;;15/06/2024;Profissional;Casa com 3 dormitórios à venda, 210 m² por R$ 1.000.000,00 - Cocó - Fortaleza/CE
